"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","V21"
"1",0.00182578425749447,0.00289036931750307,0.00387909524832292,0.00357448280149782,0.00387909524832292,0.00387909524832292,0.00966550919934918,0.00758574817455174,0.00913695981587431,0.00913695981587431,0.00758574817455174,0.00617823400785014,0.00617823400785014,0.0080696107905234,0.0102271107422368,0.0102271107422368,0.0102271107422368,0.0102271107422368,0.0080696107905234,0.0080696107905234,0.0108248973816485
"2",0.00312070726061023,0.00461297673627605,0.00312070726061023,0.00513387677519389,0.00312070726061023,0.00312070726061023,0.00318019820514351,0.00195925171859491,0.00272002420800445,0.00272002420800445,0.00195925171859491,0.00132223598184556,0.00132223598184556,0.00080924868191707,0.000420809964880234,0.000420809964880234,0.000420809964880234,0.000420809964880234,0.00080924868191707,0.00080924868191707,0.00201494936401234
"3",0.0409692594889123,0.0368712962492127,0.0493236930980996,0.0498782304695845,0.0493236930980996,0.0493236930980996,0.0527072326199457,0.0575390675732306,0.0626034528367759,0.0626034528367759,0.0575390675732306,0.0527072326199457,0.0527072326199457,0.0571965163634366,0.0619133537023582,0.0619133537023582,0.0619133537023582,0.0619133537023582,0.0571965163634366,0.0571965163634366,0.0617076970751675
"4",0.00549447779148894,0.00395527116661884,0.00296957428209563,0.00329030787590551,0.00121630470178697,0.00121630470178697,0.00593310465600871,0.0046977633343573,0.0036103834917272,0.0036103834917272,0.0046977633343573,0.00593310465600871,0.00593310465600871,0.00433055897433512,0.00297791692775787,0.00297791692775787,0.00297791692775787,0.00297791692775787,0.00433055897433512,0.00433055897433512,0.00513870100621487
"5",0.013051718255207,0.0151978857928876,0.013051718255207,0.0133936723273718,0.0178870751562701,0.0178870751562701,0.0145567462059561,0.0171758471197356,0.020014408793091,0.020014408793091,0.0171758471197356,0.0145567462059561,0.0145567462059561,0.016860649091355,0.0142705712995108,0.0142705712995108,0.0142705712995108,0.0142705712995108,0.0121549541845739,0.0121549541845739,0.00973394563303798
"6",0.0381148663649121,0.0422381820661652,0.0461663677284553,0.0457989258149269,0.0461663677284553,0.0461663677284553,0.0612476050467593,0.0560997927335487,0.0605745373537044,0.0605745373537044,0.0560997927335487,0.0518110051355921,0.0518110051355921,0.0567761934980072,0.062022623002629,0.062022623002629,0.062022623002629,0.062022623002629,0.0567761934980072,0.0567761934980072,0.0629050582200205
"7",0.0166997670715467,0.019601523624131,0.0221430664214964,0.0277138219091723,0.0283677935294152,0.0283677935294152,0.0337788386255768,0.0298342399322586,0.0329306299870244,0.0329306299870244,0.0298342399322586,0.0268953852396946,0.0268953852396946,0.0306544922930223,0.0346950611525181,0.0346950611525181,0.0346950611525181,0.0346950611525181,0.0306544922930223,0.0306544922930223,0.0356847868103882
"8",0.0914466468568467,0.0968558469880847,0.104118346632857,0.105946783981119,0.104118346632857,0.104118346632857,0.10686137557244,0.114345178264947,0.122144423509736,0.122144423509736,0.114345178264947,0.10686137557244,0.10686137557244,0.112961598879044,0.119303896051114,0.119303896051114,0.119303896051114,0.119303896051114,0.112961598879044,0.112961598879044,0.104506429254854
"9",0.000271316785057257,0.000636071936580348,0.0012910142254159,0.000340375219938299,0.0012910142254159,0.0012910142254159,0.000454828188332526,0.00102779206547301,0.00182955378356473,0.00182955378356473,0.00102779206547301,0.000454828188332526,0.000454828188332526,0.000908786887460028,0.000375918552132926,0.000375918552132926,0.000375918552132926,0.000375918552132926,0.000111692826708941,0.000111692826708941,0.000304534671951127
"10",0.0283677935294152,0.032145628606326,0.0353814475406659,0.0423572372576431,0.0431926078451317,0.0431926078451317,0.0337788386255768,0.037059998367968,0.0405006108213601,0.0405006108213601,0.037059998367968,0.0337788386255768,0.0337788386255768,0.0306544922930223,0.0346950611525181,0.0346950611525181,0.0346950611525181,0.0346950611525181,0.0380049127171185,0.0380049127171185,0.0285343007330027
